tomoe_id,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
631142_035,2018-04-19T18:40:54.100,2018,4,20,3,40,54.099840,0.152880,104.910806,98.853662,130.657039,42.432654,54.255624,22,48,232.484940,30.949079,198737.417063,234.311558,29.280196,196532.035430
632825_054,2018-04-19T18:59:34.242,2018,4,20,3,59,34.242240,0.190320,104.247339,98.540958,90.340910,31.649724,35.355063,26,54,233.587232,30.405864,200493.914918,234.288906,28.592182,199958.001523
639323_102,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
639323_103,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
639323_104,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
639324_102,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
639324_103,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
639324_104,2018-04-20T13:08:33.678,2018,4,20,22,8,33.677520,0.190320,104.858416,102.210079,124.635350,64.943746,35.829619,26,55,232.572196,30.431017,201507.068612,234.384418,29.523511,201647.303568
640131_066,2018-04-20T13:16:51.661,2018,4,20,22,16,51.660720,0.402480,94.665982,87.296170,138.288056,49.239110,28.699402,56,97,231.912623,27.388539,199503.292838,234.703853,25.420045,196602.372537
640425_110,2018-04-20T13:20:33.652,2018,4,20,22,20,33.651840,0.112320,80.973078,80.326478,140.119460,75.454819,23.586691,16,37,239.219274,23.203615,197902.530230,239.922886,22.994970,197938.744508
640441_108,2018-04-20T13:20:33.652,2018,4,20,22,20,33.651840,0.112320,80.973078,80.326478,140.119460,75.454819,23.586691,16,37,239.219274,23.203615,197902.530230,239.922886,22.994970,197938.744508
640441_109,2018-04-20T13:20:33.652,2018,4,20,22,20,33.651840,0.112320,80.973078,80.326478,140.119460,75.454819,23.586691,16,37,239.219274,23.203615,197902.530230,239.922886,22.994970,197938.744508
640441_110,2018-04-20T13:20:33.652,2018,4,20,22,20,33.651840,0.112320,80.973078,80.326478,140.119460,75.454819,23.586691,16,37,239.219274,23.203615,197902.530230,239.922886,22.994970,197938.744508
640625_065,2018-04-20T13:22:16.958,2018,4,20,22,22,16.958160,0.280800,107.079223,102.174792,118.581516,53.552132,29.057176,43,85,233.310690,30.983254,202581.863726,235.279970,29.389099,202370.947091
640812_080,2018-04-20T13:24:30.432,2018,4,20,22,24,30.431760,0.552240,100.705575,89.991116,139.317073,21.054036,20.904685,100,154,233.129157,28.929000,202223.149063,234.470415,26.207564,197235.206710
640822_080,2018-04-20T13:24:30.432,2018,4,20,22,24,30.431760,0.552240,100.705575,89.991116,139.317073,21.054036,20.904685,100,154,233.129157,28.929000,202223.149063,234.470415,26.207564,197235.206710
641344_084,2018-04-20T13:30:01.551,2018,4,20,22,30,1.551120,0.343200,95.413794,90.830566,126.295799,65.696768,32.661129,53,111,231.769886,27.775064,198630.827483,234.940007,26.222766,198938.975844
641344_085,2018-04-20T13:30:01.551,2018,4,20,22,30,1.551120,0.343200,95.413794,90.830566,126.295799,65.696768,32.661129,53,111,231.769886,27.775064,198630.827483,234.940007,26.222766,198938.975844
641344_086,2018-04-20T13:30:01.551,2018,4,20,22,30,1.551120,0.343200,95.413794,90.830566,126.295799,65.696768,32.661129,53,111,231.769886,27.775064,198630.827483,234.940007,26.222766,198938.975844
641643_013,2018-04-20T13:32:47.373,2018,4,20,22,32,47.372880,0.287040,95.591655,90.529082,155.665678,44.358433,23.860396,36,79,232.969680,27.675746,199606.587993,234.490442,26.537371,196247.676270
641643_014,2018-04-20T13:32:47.373,2018,4,20,22,32,47.372880,0.287040,95.591655,90.529082,155.665678,44.358433,23.860396,36,79,232.969680,27.675746,199606.587993,234.490442,26.537371,196247.676270
641643_015,2018-04-20T13:32:47.373,2018,4,20,22,32,47.372880,0.287040,95.591655,90.529082,155.665678,44.358433,23.860396,36,79,232.969680,27.675746,199606.587993,234.490442,26.537371,196247.676270
641811_058,2018-04-20T13:35:15.024,2018,4,20,22,35,15.023760,0.265200,93.867336,89.644380,141.349465,59.327346,30.735898,45,84,231.911241,27.332039,198206.673817,234.164966,26.238567,196288.238332
641813_024,2018-04-20T13:34:58.394,2018,4,20,22,34,58.394160,0.352560,89.992578,87.414169,57.963857,73.080568,25.005716,44,111,234.215685,26.953530,192493.754018,234.426568,25.170787,198560.105579
641814_025,2018-04-20T13:34:58.394,2018,4,20,22,34,58.394160,0.352560,89.992578,87.414169,57.963857,73.080568,25.005716,44,111,234.215685,26.953530,192493.754018,234.426568,25.170787,198560.105579
641822_024,2018-04-20T13:34:58.394,2018,4,20,22,34,58.394160,0.352560,89.992578,87.414169,57.963857,73.080568,25.005716,44,111,234.215685,26.953530,192493.754018,234.426568,25.170787,198560.105579
642212_094,2018-04-20T13:39:56.495,2018,4,20,22,39,56.494560,0.361920,96.654643,91.717420,128.224702,61.755360,30.831583,58,112,231.757360,28.005767,199734.246726,234.791464,26.434932,199440.483077
642221_094,2018-04-20T13:39:56.495,2018,4,20,22,39,56.494560,0.361920,96.654643,91.717420,128.224702,61.755360,30.831583,58,112,231.757360,28.005767,199734.246726,234.791464,26.434932,199440.483077
642732_037,2018-04-20T13:44:42.686,2018,4,20,22,44,42.685920,0.240240,97.684478,94.580087,45.908835,71.126504,39.471292,32,72,231.738136,29.009827,195802.960556,231.491085,26.962886,202047.287346
642732_037,2018-04-20T13:44:42.961,2018,4,20,22,44,42.960480,0.131040,94.235866,92.630982,45.394819,71.466224,40.022695,14,42,231.541474,26.691090,203101.294820,231.405283,25.671442,206586.105853
643126_056,2018-04-20T13:49:15.003,2018,4,20,22,49,15.002640,0.193440,94.546725,92.014717,141.997596,70.865076,35.859283,27,58,232.528662,27.905470,196064.733582,234.701005,27.244342,194913.025328
643511_028,2018-04-20T13:53:25.860,2018,4,20,22,53,25.860000,0.262080,93.030925,89.725815,122.328260,47.392207,19.118101,38,56,232.124925,27.421905,195918.015668,233.238174,26.403494,195395.608151
643521_029,2018-04-20T13:53:25.860,2018,4,20,22,53,25.860000,0.262080,93.030925,89.725815,122.328260,47.392207,19.118101,38,56,232.124925,27.421905,195918.015668,233.238174,26.403494,195395.608151
643531_029,2018-04-20T13:53:25.860,2018,4,20,22,53,25.860000,0.262080,93.030925,89.725815,122.328260,47.392207,19.118101,38,56,232.124925,27.421905,195918.015668,233.238174,26.403494,195395.608151
644014_088,2018-04-20T13:59:22.267,2018,4,20,22,59,22.266960,0.305760,91.493024,89.251280,45.827747,70.442796,23.838387,43,98,233.462324,27.128661,194542.123068,233.205706,25.626140,199500.428298
644424_054,2018-04-20T14:03:17.242,2018,4,20,23,3,17.241920,0.349440,97.959287,91.029662,42.548233,51.698376,32.190021,55,112,232.455425,29.037928,196178.039688,232.016007,26.068544,200389.054564
644424_055,2018-04-20T14:03:17.242,2018,4,20,23,3,17.241920,0.349440,97.959287,91.029662,42.548233,51.698376,32.190021,55,112,232.455425,29.037928,196178.039688,232.016007,26.068544,200389.054564
644424_056,2018-04-20T14:03:17.242,2018,4,20,23,3,17.241920,0.349440,97.959287,91.029662,42.548233,51.698376,32.190021,55,112,232.455425,29.037928,196178.039688,232.016007,26.068544,200389.054564
644424_086,2018-04-20T14:03:33.531,2018,4,20,23,3,33.531440,0.277680,96.692658,90.503443,118.950980,54.931837,40.596405,42,84,232.294040,28.463724,197039.236730,234.982653,26.380375,197208.371554
644424_087,2018-04-20T14:03:33.531,2018,4,20,23,3,33.531440,0.277680,96.692658,90.503443,118.950980,54.931837,40.596405,42,84,232.294040,28.463724,197039.236730,234.982653,26.380375,197208.371554
644424_088,2018-04-20T14:03:33.531,2018,4,20,23,3,33.531440,0.277680,96.692658,90.503443,118.950980,54.931837,40.596405,42,84,232.294040,28.463724,197039.236730,234.982653,26.380375,197208.371554
644514_108,2018-04-20T14:04:46.564,2018,4,20,23,4,46.564400,0.361920,99.508506,95.635794,167.827688,66.277091,26.549087,65,116,231.579503,28.856191,200300.399853,234.208360,28.447250,195023.711016
644522_093,2018-04-20T14:04:39.211,2018,4,20,23,4,39.210560,0.268320,105.918840,100.268786,95.027838,34.239432,25.873977,45,82,232.960609,29.948679,206295.822588,233.798610,28.189912,205890.558452
644525_108,2018-04-20T14:04:46.564,2018,4,20,23,4,46.564400,0.361920,99.508506,95.635794,167.827688,66.277091,26.549087,65,116,231.579503,28.856191,200300.399853,234.208360,28.447250,195023.711016
644534_108,2018-04-20T14:04:46.564,2018,4,20,23,4,46.564400,0.361920,99.508506,95.635794,167.827688,66.277091,26.549087,65,116,231.579503,28.856191,200300.399853,234.208360,28.447250,195023.711016
644541_094,2018-04-20T14:04:39.211,2018,4,20,23,4,39.210560,0.268320,105.918840,100.268786,95.027838,34.239432,25.873977,45,82,232.960609,29.948679,206295.822588,233.798610,28.189912,205890.558452
644616_081,2018-04-20T14:05:49.526,2018,4,20,23,5,49.526000,0.240240,93.394486,91.322530,47.976934,78.194485,41.732007,32,77,233.498002,27.886206,193836.775213,233.246424,26.004725,201446.799207
644932_058,2018-04-20T14:08:46.901,2018,4,20,23,8,46.901120,0.283920,107.571206,103.141959,103.887615,73.679164,52.791345,39,87,231.733187,31.263950,201951.665000,235.388892,28.874567,207366.405150
644932_059,2018-04-20T14:08:46.901,2018,4,20,23,8,46.901120,0.283920,107.571206,103.141959,103.887615,73.679164,52.791345,39,87,231.733187,31.263950,201951.665000,235.388892,28.874567,207366.405150
644932_060,2018-04-20T14:08:46.901,2018,4,20,23,8,46.901120,0.283920,107.571206,103.141959,103.887615,73.679164,52.791345,39,87,231.733187,31.263950,201951.665000,235.388892,28.874567,207366.405150
645514_016,2018-04-20T14:14:56.599,2018,4,20,23,14,56.599280,0.209040,99.414712,95.200805,140.897805,53.133012,32.517611,20,60,232.780264,28.506423,202217.852009,234.529891,27.437760,200296.648043
645514_017,2018-04-20T14:14:56.599,2018,4,20,23,14,56.599280,0.209040,99.414712,95.200805,140.897805,53.133012,32.517611,20,60,232.780264,28.506423,202217.852009,234.529891,27.437760,200296.648043
645514_018,2018-04-20T14:14:56.599,2018,4,20,23,14,56.599280,0.209040,99.414712,95.200805,140.897805,53.133012,32.517611,20,60,232.780264,28.506423,202217.852009,234.529891,27.437760,200296.648043
645526_017,2018-04-20T14:14:56.599,2018,4,20,23,14,56.599280,0.209040,99.414712,95.200805,140.897805,53.133012,32.517611,20,60,232.780264,28.506423,202217.852009,234.529891,27.437760,200296.648043
645526_018,2018-04-20T14:14:56.599,2018,4,20,23,14,56.599280,0.209040,99.414712,95.200805,140.897805,53.133012,32.517611,20,60,232.780264,28.506423,202217.852009,234.529891,27.437760,200296.648043
645724_056,2018-04-20T14:17:21.976,2018,4,20,23,17,21.975680,0.258960,91.055130,86.428823,123.593339,34.219127,21.704302,36,76,233.331050,26.271086,199097.861277,234.300358,24.943023,197932.917229
645724_057,2018-04-20T14:17:21.976,2018,4,20,23,17,21.975680,0.258960,91.055130,86.428823,123.593339,34.219127,21.704302,36,76,233.331050,26.271086,199097.861277,234.300358,24.943023,197932.917229
646426_099,2018-04-20T14:25:29.688,2018,4,20,23,25,29.687840,0.327600,89.416332,83.935695,143.268402,44.674965,23.606896,55,93,232.762640,25.729338,199164.027079,234.471988,24.317502,196664.022532
646511_040,2018-04-20T14:26:03.827,2018,4,20,23,26,3.826880,0.215280,91.612748,88.024990,178.112462,42.147982,22.223367,30,23,232.193794,27.075313,195125.426844,233.062086,26.410340,191725.199140
646515_039,2018-04-20T14:26:03.827,2018,4,20,23,26,3.826880,0.215280,91.612748,88.024990,178.112462,42.147982,22.223367,30,23,232.193794,27.075313,195125.426844,233.062086,26.410340,191725.199140
646521_040,2018-04-20T14:26:03.827,2018,4,20,23,26,3.826880,0.215280,91.612748,88.024990,178.112462,42.147982,22.223367,30,23,232.193794,27.075313,195125.426844,233.062086,26.410340,191725.199140
646531_041,2018-04-20T14:26:03.827,2018,4,20,23,26,3.826880,0.215280,91.612748,88.024990,178.112462,42.147982,22.223367,30,23,232.193794,27.075313,195125.426844,233.062086,26.410340,191725.199140
647425_040,2018-04-20T14:35:43.183,2018,4,20,23,35,43.182800,0.333840,92.421828,89.460747,140.039813,72.539318,31.296632,56,105,231.907530,26.942176,197656.627876,235.039035,26.124203,196642.961551
647623_028,2018-04-20T14:37:55.642,2018,4,20,23,37,55.642400,0.215280,99.440367,95.921918,167.211006,56.883826,32.004338,29,68,233.314268,28.159901,204408.017730,234.980857,27.613381,200677.322893
647644_028,2018-04-20T14:37:55.642,2018,4,20,23,37,55.642400,0.215280,99.440367,95.921918,167.211006,56.883826,32.004338,29,68,233.314268,28.159901,204408.017730,234.980857,27.613381,200677.322893
647911_055,2018-04-20T14:41:17.937,2018,4,20,23,41,17.936960,0.371280,97.138816,93.029695,44.374716,65.480158,26.914299,54,117,233.095311,28.732086,196340.334620,232.702801,26.440228,202198.177637
647912_028,2018-04-20T14:41:04.256,2018,4,20,23,41,4.255760,0.143520,102.016425,98.698634,111.182559,67.012889,59.691191,30,47,231.387242,28.830226,205413.948276,233.514454,27.483634,207210.769980
647912_056,2018-04-20T14:41:17.937,2018,4,20,23,41,17.936960,0.371280,97.138816,93.029695,44.374716,65.480158,26.914299,54,117,233.095311,28.732086,196340.334620,232.702801,26.440228,202198.177637
647915_090,2018-04-20T14:41:35.537,2018,4,20,23,41,35.536880,0.234000,105.376102,101.520804,152.495020,58.106518,31.955571,30,71,233.193143,29.874151,205693.820772,235.208623,29.094114,202843.192194
647926_027,2018-04-20T14:41:04.256,2018,4,20,23,41,4.255760,0.143520,102.016425,98.698634,111.182559,67.012889,59.691191,30,47,231.387242,28.830226,205413.948276,233.514454,27.483634,207210.769980
647926_089,2018-04-20T14:41:35.537,2018,4,20,23,41,35.536880,0.234000,105.376102,101.520804,152.495020,58.106518,31.955571,30,71,233.193143,29.874151,205693.820772,235.208623,29.094114,202843.192194
647926_090,2018-04-20T14:41:35.537,2018,4,20,23,41,35.536880,0.234000,105.376102,101.520804,152.495020,58.106518,31.955571,30,71,233.193143,29.874151,205693.820772,235.208623,29.094114,202843.192194
647926_091,2018-04-20T14:41:35.537,2018,4,20,23,41,35.536880,0.234000,105.376102,101.520804,152.495020,58.106518,31.955571,30,71,233.193143,29.874151,205693.820772,235.208623,29.094114,202843.192194
647942_056,2018-04-20T14:41:17.937,2018,4,20,23,41,17.936960,0.371280,97.138816,93.029695,44.374716,65.480158,26.914299,54,117,233.095311,28.732086,196340.334620,232.702801,26.440228,202198.177637
648023_061,2018-04-20T14:42:23.878,2018,4,20,23,42,23.878160,0.336960,101.386515,93.111760,151.797907,34.465534,31.054450,59,105,232.918115,29.100187,202538.536373,234.831937,27.171198,197649.677253
648112_026,2018-04-20T14:43:09.202,2018,4,20,23,43,9.202400,0.336960,102.048484,97.563080,64.886692,64.554034,31.264218,50,103,232.954822,30.212108,197411.399326,233.615999,27.777734,202997.877539
648144_027,2018-04-20T14:43:09.202,2018,4,20,23,43,9.202400,0.336960,102.048484,97.563080,64.886692,64.554034,31.264218,50,103,232.954822,30.212108,197411.399326,233.615999,27.777734,202997.877539
648211_081,2018-04-20T14:44:54.571,2018,4,20,23,44,54.571040,0.196560,90.896124,86.466450,48.948236,51.887935,36.864893,38,64,232.407200,26.975634,194248.608484,232.329437,25.088840,197012.212525
648924_108,2018-04-20T14:52:42.050,2018,4,20,23,52,42.050000,0.268320,101.241148,96.335681,153.472955,58.618750,34.508949,43,84,232.408737,29.134440,202050.660071,234.951438,28.132680,198314.381979
648926_109,2018-04-20T14:52:42.050,2018,4,20,23,52,42.050000,0.268320,101.241148,96.335681,153.472955,58.618750,34.508949,43,84,232.408737,29.134440,202050.660071,234.951438,28.132680,198314.381979
649311_104,2018-04-20T14:56:51.145,2018,4,20,23,56,51.144560,0.237120,109.850910,107.738824,44.028017,77.532378,41.178410,36,77,234.991344,31.675896,203890.578386,234.467011,29.790784,210728.292985
649324_104,2018-04-20T14:56:51.145,2018,4,20,23,56,51.144560,0.237120,109.850910,107.738824,44.028017,77.532378,41.178410,36,77,234.991344,31.675896,203890.578386,234.467011,29.790784,210728.292985
649526_003,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649526_004,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649526_005,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649544_003,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649544_004,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649544_005,2018-04-20T14:58:19.837,2018,4,20,23,58,19.836800,0.084240,106.403382,104.091702,58.103408,49.695895,42.276023,15,28,236.819127,28.209327,218143.942493,236.850576,27.331708,219389.321343
649816_099,2018-04-20T15:02:15.550,2018,4,21,0,2,15.550160,0.162240,101.934137,99.216961,148.556812,63.483398,36.863928,24,51,233.139927,28.690471,206103.787194,234.809216,28.104178,204308.988966
649942_084,2018-04-20T15:03:11.916,2018,4,21,0,3,11.916080,0.227760,92.302785,88.237173,134.621441,53.418812,31.769899,33,70,232.862949,27.315004,195070.882757,234.756453,26.144144,193879.167157
650013_032,2018-04-20T15:04:01.771,2018,4,21,0,4,1.770560,0.274560,100.415147,92.983342,78.284523,40.762239,34.721900,40,86,231.963228,29.033028,201033.615667,232.858624,26.424124,202206.079735
650032_033,2018-04-20T15:04:01.771,2018,4,21,0,4,1.770560,0.274560,100.415147,92.983342,78.284523,40.762239,34.721900,40,86,231.963228,29.033028,201033.615667,232.858624,26.424124,202206.079735
650112_120,2018-04-20T15:05:47.997,2018,4,21,0,5,47.997200,0.333840,92.114509,84.554400,150.473810,25.435605,25.644560,45,100,233.542842,26.753916,198210.221746,234.708876,24.855368,194330.363408
650121_026,2018-04-20T15:05:00.948,2018,4,21,0,5,0.947600,0.349440,91.403939,89.277618,146.417144,70.181212,18.030098,51,94,232.718163,26.630004,197505.778560,234.647192,26.134587,196179.105036
650131_120,2018-04-20T15:05:47.997,2018,4,21,0,5,47.997200,0.333840,92.114509,84.554400,150.473810,25.435605,25.644560,45,100,233.542842,26.753916,198210.221746,234.708876,24.855368,194330.363408
650132_026,2018-04-20T15:05:00.948,2018,4,21,0,5,0.947600,0.349440,91.403939,89.277618,146.417144,70.181212,18.030098,51,94,232.718163,26.630004,197505.778560,234.647192,26.134587,196179.105036
650134_026,2018-04-20T15:05:00.948,2018,4,21,0,5,0.947600,0.349440,91.403939,89.277618,146.417144,70.181212,18.030098,51,94,232.718163,26.630004,197505.778560,234.647192,26.134587,196179.105036
650211_069,2018-04-20T15:06:25.986,2018,4,21,0,6,25.986320,0.174720,93.776234,89.000954,102.317112,37.333232,38.695122,23,52,232.339042,27.201078,198840.738461,233.252095,25.667316,198674.552253
650212_045,2018-04-20T15:06:13.481,2018,4,21,0,6,13.481360,0.240240,95.568001,89.254847,144.046314,40.246478,35.318603,34,70,233.383143,27.581202,200148.378145,235.132304,25.987415,197097.783310
650222_045,2018-04-20T15:06:13.481,2018,4,21,0,6,13.481360,0.240240,95.568001,89.254847,144.046314,40.246478,35.318603,34,70,233.383143,27.581202,200148.378145,235.132304,25.987415,197097.783310
650232_045,2018-04-20T15:06:13.481,2018,4,21,0,6,13.481360,0.240240,95.568001,89.254847,144.046314,40.246478,35.318603,34,70,233.383143,27.581202,200148.378145,235.132304,25.987415,197097.783310
650242_045,2018-04-20T15:06:13.481,2018,4,21,0,6,13.481360,0.240240,95.568001,89.254847,144.046314,40.246478,35.318603,34,70,233.383143,27.581202,200148.378145,235.132304,25.987415,197097.783310
650313_041,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650314_043,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650323_011,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650323_041,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650324_010,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650324_042,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650331_011,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650333_043,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650342_043,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650344_010,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650344_011,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650344_012,2018-04-20T15:06:59.221,2018,4,21,0,6,59.220560,0.212160,104.829820,99.782594,115.005753,32.948074,27.855528,23,52,233.651026,29.909429,204440.547009,234.564802,28.471567,203167.685899
650344_041,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650344_042,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650344_043,2018-04-20T15:07:14.817,2018,4,21,0,7,14.817440,0.377520,109.831556,103.021644,77.335031,47.036312,26.859023,67,119,233.998206,31.463775,205011.895197,234.975743,28.846309,207300.624144
650433_092,2018-04-20T15:08:42.137,2018,4,21,0,8,42.136880,0.312000,97.442886,91.787342,163.807558,50.073000,28.452977,38,99,231.267809,28.822135,196420.720286,233.369749,27.751089,191367.414810
650712_036,2018-04-20T15:11:36.018,2018,4,21,0,11,36.017600,0.268320,100.409251,94.706669,132.841536,35.026181,26.362974,31,71,232.121716,29.066851,200820.971970,233.388589,27.559537,198514.186408
650712_044,2018-04-20T15:11:40.763,2018,4,21,0,11,40.763120,0.312000,90.252471,84.999803,164.208309,50.305264,27.093562,55,68,233.038735,25.823212,200351.403549,234.952383,24.769503,195924.193322
650721_098,2018-04-20T15:12:07.614,2018,4,21,0,12,7.613840,0.127920,92.505163,90.841037,132.782858,58.389277,27.407665,18,38,232.181800,26.771558,198922.052698,233.114443,26.285407,198545.321077
650722_036,2018-04-20T15:11:36.018,2018,4,21,0,11,36.017600,0.268320,100.409251,94.706669,132.841536,35.026181,26.362974,31,71,232.121716,29.066851,200820.971970,233.388589,27.559537,198514.186408
650741_045,2018-04-20T15:11:40.763,2018,4,21,0,11,40.763120,0.312000,90.252471,84.999803,164.208309,50.305264,27.093562,55,68,233.038735,25.823212,200351.403549,234.952383,24.769503,195924.193322
650743_044,2018-04-20T15:11:40.763,2018,4,21,0,11,40.763120,0.312000,90.252471,84.999803,164.208309,50.305264,27.093562,55,68,233.038735,25.823212,200351.403549,234.952383,24.769503,195924.193322
650813_016,2018-04-20T15:12:28.521,2018,4,21,0,12,28.520960,0.249600,97.518570,91.090797,77.122185,57.073914,48.902757,38,79,233.307551,29.149664,194669.539079,234.654988,26.213218,199559.075288
650816_016,2018-04-20T15:12:28.521,2018,4,21,0,12,28.520960,0.249600,97.518570,91.090797,77.122185,57.073914,48.902757,38,79,233.307551,29.149664,194669.539079,234.654988,26.213218,199559.075288
650912_066,2018-04-20T15:13:57.098,2018,4,21,0,13,57.097760,0.368160,109.421868,96.623748,103.975542,29.298324,39.783005,55,112,231.486532,30.918336,207309.619462,233.284596,27.238506,204514.217690
650916_026,2018-04-20T15:13:36.824,2018,4,21,0,13,36.824000,0.293280,99.219065,96.511228,34.807407,76.469873,38.446019,46,89,232.701993,29.493971,196020.296023,231.690346,27.322347,203742.518918
650921_067,2018-04-20T15:13:57.098,2018,4,21,0,13,57.097760,0.368160,109.421868,96.623748,103.975542,29.298324,39.783005,55,112,231.486532,30.918336,207309.619462,233.284596,27.238506,204514.217690
651011_114,2018-04-20T15:15:23.547,2018,4,21,0,15,23.546720,0.287040,103.350867,97.141871,69.354405,52.796868,36.809674,40,90,232.596537,29.964082,201294.324837,233.397151,27.310217,205122.937963
651113_055,2018-04-20T15:15:56.831,2018,4,21,0,15,56.830880,0.127920,102.560230,99.357074,132.977451,44.212779,35.167669,16,42,232.369438,29.602548,201863.358207,233.372810,28.747510,200645.718216
651113_055,2018-04-20T15:15:56.909,2018,4,21,0,15,56.908880,0.277680,100.594662,93.604003,133.298438,45.236530,35.647573,43,83,232.966131,29.089320,201049.945015,235.222673,27.176432,198642.697470
651123_055,2018-04-20T15:15:56.831,2018,4,21,0,15,56.830880,0.127920,102.560230,99.357074,132.977451,44.212779,35.167669,16,42,232.369438,29.602548,201863.358207,233.372810,28.747510,200645.718216
651123_055,2018-04-20T15:15:56.909,2018,4,21,0,15,56.908880,0.277680,100.594662,93.604003,133.298438,45.236530,35.647573,43,83,232.966131,29.089320,201049.945015,235.222673,27.176432,198642.697470
651133_055,2018-04-20T15:15:56.831,2018,4,21,0,15,56.830880,0.127920,102.560230,99.357074,132.977451,44.212779,35.167669,16,42,232.369438,29.602548,201863.358207,233.372810,28.747510,200645.718216
