,ID,day_tomoe,theta,distance,az1[deg]_sensor,el1[deg]_sensor,az2[deg]_sensor,el2[deg]_sensor,az3[deg]_sensor,el3[deg]_sensor,az4[deg]_sensor,el4[deg]_sensor
851,648211_081,20,0.124178019,0.026676533,232.9029425,27.05640538,232.6314521,26.77431902,232.0685177,27.20288486,232.3391317,27.48568665
852,648924_108,20,0.071275145,0.090832187,235.8305041,27.96677205,235.5484255,27.69158151,234.9938946,28.13312115,235.2756278,28.40955135
853,649311_104,20,1.426071449,0.057473636,233.9856319,26.20227134,233.7123071,25.92337956,233.1594062,26.35784824,233.4319944,26.63794603
854,649324_104,20,75.51032086,2.306561633,236.6938576,27.25648161,236.4104554,26.98349052,235.8645449,27.42932723,236.1471378,27.70351622
855,649526_003,20,0.437606476,0.204304943,237.0635167,29.14933209,236.775077,28.87681476,236.2198572,29.3240448,236.5081836,29.59773748
856,649526_004,20,1.557476512,0.20493413,237.0634053,29.14937952,236.7750578,28.87685338,236.2194535,29.32409716,236.5081908,29.59775054
857,649526_005,20,0.367629156,0.216018885,237.0636526,29.14955025,236.775152,28.8768669,236.2199348,29.3241711,236.5083445,29.59784844
858,649544_003,20,0.388852936,0.174279547,237.6122847,26.50687928,237.329326,26.23454763,236.7888752,26.68371827,237.0711507,26.95634821
859,649544_004,20,0.594141476,0.176644283,237.6142624,26.50844195,237.3278375,26.23423454,236.7900076,26.68458432,237.0666239,26.9543095
860,649544_005,20,4.149511868,0.159295686,237.611733,26.50716103,237.3291417,26.23456915,236.7886832,26.68372756,237.0716263,26.95599712
861,649816_099,20,84.04301977,1.643564784,236.810327,29.34793864,236.5207976,29.07550238,235.9646022,29.52228224,236.2533475,29.79596337
862,649942_084,20,12.77102581,0.008829015,237.2383301,24.61361233,236.961934,24.34082228,236.4278865,24.78701423,236.7044124,25.06098118
863,650032_033,20,20.85614658,1.848509863,235.3055474,26.23249045,235.0296447,25.95571645,234.4810458,26.39477356,234.7567074,26.67250393
864,650112_120,20,26.08932815,0.210951326,233.7106654,27.49417176,233.4346113,27.2137345,232.8745489,27.64850715,233.1500413,27.92840277
865,650121_026,20,0.995366721,0.012394287,234.0229466,26.178061,233.7492428,25.89971688,233.1978195,26.33532766,233.4723065,26.61486709
866,650131_120,20,0.011727085,0.066573363,234.9226566,25.45938861,234.6493455,25.18152496,234.1027054,25.61891358,234.3757715,25.89749931
867,650132_026,20,0.467834656,0.005989176,235.5184356,26.05717123,235.2422328,25.78074973,234.6955676,26.22130587,234.9717252,26.49839871
868,650134_026,20,84.44819386,1.498989025,236.7308524,27.24066146,236.4487429,26.96677382,235.9007746,27.41113313,236.1825795,27.685644
869,650211_069,20,3.358538785,0.092882491,233.3351423,26.72095038,233.0629997,26.44061141,232.5038046,26.87113161,232.775327,27.15282738
870,650212_045,20,0.416585386,0.089951726,233.9299022,27.32259281,233.6547221,27.04416453,233.0949607,27.47846023,233.3720177,27.75863323
871,650222_045,20,0.392303502,0.092162401,234.8357416,26.60153384,234.5572787,26.32547555,234.0093924,26.76584609,234.2863054,27.04253897
872,650232_045,20,0.669600378,0.083708194,235.7308159,25.88130221,235.4541068,25.60586574,234.9094478,26.04708974,235.1861317,26.32364263
873,650242_045,20,1.062729135,0.063525544,236.6220757,25.14886039,236.3418947,24.87561152,235.8059502,25.31704533,236.0775216,25.59481643
874,650313_041,20,23.39996163,0.93969257,234.7505429,27.7485124,234.4715988,27.47136768,233.9141037,27.90879837,234.192846,28.18718183
875,650314_043,20,0.351197074,0.10622933,235.3569108,28.34372739,235.0737276,28.06837822,234.5172116,28.50894987,234.7989149,28.78589067
876,650323_011,20,10.73982284,0.278749736,235.6536221,27.02236598,235.3729877,26.74799061,234.8241262,27.18855181,235.1029004,27.46515665
877,650323_011,20,46.13699558,0.105129684,235.6536221,27.02236598,235.3729877,26.74799061,234.8241262,27.18855181,235.1029004,27.46515665
878,650323_041,20,22.78732599,0.508145576,235.6535313,27.02226333,235.37315,26.74771422,234.8239912,27.18862674,235.1029951,27.46526911
879,650324_010,20,48.45826498,0.650512253,236.2628576,27.61617571,235.9808446,27.34084832,235.430651,27.78594129,235.7126865,28.06030592
880,650324_042,20,0.116198306,0.096757172,236.2621912,27.61652773,235.9806611,27.34132608,235.430139,27.78617759,235.7128915,28.06042451
881,650331_011,20,47.70396262,1.357987901,235.3448301,25.10993929,235.0707115,24.83253814,234.5284028,25.27298782,234.8018036,25.54987765
882,650333_043,20,1.965806356,0.065585709,236.5471096,26.29583413,236.2678947,26.022113,235.7241248,26.46609286,236.0037913,26.74160729
883,650342_043,20,2.230565974,0.019488733,236.8296732,24.96935107,236.5500211,24.69618811,236.0153828,25.13924593,236.2879278,25.41596616
884,650433_092,20,3.2269149,0.104932728,236.7589724,26.11767468,236.4788821,25.84380525,235.937621,26.28928344,236.2168681,26.56360445
885,650712_036,20,0.040461459,0.123235437,233.7109782,27.49443895,233.4355564,27.21530377,232.875613,27.64861632,233.1506964,27.92920506
886,650721_098,20,1.628318489,0.015605107,234.0251542,26.17694779,233.7513065,25.8984925,233.1999498,26.33453009,233.4733851,26.61389996
887,650722_036,20,0.1647782,0.121217185,234.6206888,26.77574294,234.3434913,26.49950754,233.7930695,26.93815635,234.0696026,27.21580307
888,650741_045,20,0.63935092,0.100292566,235.8111434,24.73533149,235.5379272,24.46060208,234.9980204,24.90137678,235.2713687,25.17868502
889,650813_016,20,19.98906058,0.28302328,234.5323976,27.92269937,234.2542034,27.64527558,233.6942534,28.08086052,233.9729641,28.35992694
890,650912_066,20,0.241068687,0.120770022,234.1483455,27.14948915,233.8712895,26.87112597,233.3162596,27.30693646,233.5920725,27.58597609
891,650921_067,20,0.978032878,0.099551896,234.4539308,25.83061393,234.1792759,25.55399422,233.6322109,25.99178489,233.9063577,26.27002942
892,651011_114,20,1.438720717,0.01436643,233.7700359,26.37743549,233.4976561,26.0975306,232.9425932,26.53085079,233.215123,26.81130194
893,651113_055,20,0.096867858,0.105664749,235.1866036,27.39863553,234.9074835,27.12243125,234.3540594,27.5625624,234.6335388,27.83963634
894,651113_055,20,0.245124989,0.102969093,235.1866036,27.39863553,234.9074835,27.12243125,234.3540594,27.5625624,234.6335388,27.83963634
895,651123_055,20,0.749540861,0.098853035,236.0828098,26.66881769,235.8026356,26.39440866,235.2568709,26.83872881,235.537297,27.11397962
896,651123_055,20,0.897797991,0.093172535,236.0828098,26.66881769,235.8026356,26.39440866,235.2568709,26.83872881,235.537297,27.11397962
897,651143_055,20,1.84636334,0.049966474,237.8435091,25.19581085,237.5626637,24.92514923,237.0304445,25.37547239,237.3113694,25.64755872
898,651143_055,20,1.99462047,0.038359609,237.8435091,25.19581085,237.5626637,24.92514923,237.0304445,25.37547239,237.3113694,25.64755872
899,651344_043,20,18.3385155,2.341722434,237.6138245,26.50715672,237.331393,26.23544267,236.7909338,26.68418351,237.0731146,26.95750496
900,651513_111,20,2.220218266,0.119905112,234.7503785,27.74961274,234.4715711,27.47269988,233.9140277,27.90943228,234.1926807,28.18878953
901,651523_111,20,1.595685957,0.160372554,235.6534037,27.02357626,235.3736607,26.74822723,234.824027,27.18995584,235.1029409,27.46656842
902,651711_044,20,49.69141035,0.541512986,233.9844188,26.20652584,233.7106032,25.92782186,233.1583232,26.36212231,233.4308021,26.6418755
903,651711_072,20,0.785027067,0.08497326,233.9840825,26.20657745,233.7107478,25.9275181,233.1580665,26.36178837,233.4309228,26.64170759
904,651712_028,20,1.381149812,0.090608525,234.5804884,26.80423113,234.3038793,26.52724824,233.7514759,26.96566795,234.0289547,27.24377916
905,651716_073,20,22.72648449,4.164297259,237.0304069,29.16956764,236.7404287,28.89715131,236.1864621,29.34524835,236.4760238,29.61855869
906,651721_045,20,3.400874861,0.786108663,234.8783108,25.48346112,234.6026511,25.20979358,234.0591563,25.64818309,234.3339911,25.92652502
907,652011_113,20,0.517746591,0.025186034,233.3360938,26.72232819,233.0641011,26.44201318,232.5049077,26.87189494,232.7766128,27.15423232
908,652311_070,20,0.888710923,0.108702784,233.988781,26.20434346,233.7156341,25.92520213,233.1628802,26.35951429,233.4355746,26.63994454
909,652321_070,20,0.200673848,0.120542293,234.8829547,25.48157139,234.6083405,25.20580512,234.0640798,25.64630814,234.3395065,25.92320938
910,652332_062,20,9.22007041,1.478310668,236.3667325,25.34895817,236.0897393,25.07452183,235.5511041,25.51946324,235.8286342,25.79427928
911,652334_063,20,1.490515394,0.0510007,237.5845772,26.52192456,237.3003704,26.250378,236.7611649,26.69923636,237.0429433,26.97172914
912,652514_054,20,0.837635593,0.107304981,234.9174607,28.69598834,234.6358041,28.41908554,234.0742672,28.85748198,234.3556439,29.13564047
913,652514_055,20,0.177254641,0.10530799,234.917615,28.69613339,234.635942,28.41920258,234.0740699,28.85746566,234.3554022,29.13591276
914,652523_055,20,0.044548134,0.106924123,235.2226007,27.37578581,234.9437058,27.09907221,234.389874,27.53865153,234.668552,27.81593762
915,652526_083,20,1.328924932,0.066374093,237.0664184,29.15087055,236.7781533,28.87837903,236.2228506,29.32511788,236.5116686,29.59947922
916,652532_056,20,0.240686723,0.099081389,235.5197668,26.05956716,235.243727,25.78304619,234.6964778,26.22313178,234.9729673,26.49994736
917,652541_056,20,0.711120682,0.079019625,235.8117993,24.73875186,235.5373488,24.4622091,234.9982347,24.90373375,235.2718911,25.17989812
918,652712_053,20,1.045375301,0.086431077,234.1486737,27.15176487,233.8723339,26.87293334,233.3158492,27.30931685,233.592645,27.58801326
919,652721_054,20,0.448169237,0.101326768,234.4543674,25.83314432,234.1794261,25.55584283,233.6323681,25.99446939,233.9059314,26.27221321
920,652815_023,20,0.544712303,0.084873869,236.191451,28.76102199,235.9056158,28.48652877,235.3497141,28.93041522,235.6351143,29.2056452
921,652825_023,20,0.784030946,0.073531202,237.0916417,28.02506755,236.8052618,27.75321681,236.2577274,28.20144129,236.5439232,28.47504797
922,652911_099,20,3.272848326,0.105032286,233.9858254,26.20695357,233.7123648,25.92877754,233.1594389,26.3620457,233.4324518,26.64209257
923,652912_099,20,2.844940642,0.056368163,234.5824772,26.80429066,234.3055902,26.52766355,233.7531903,26.96585847,234.0314019,27.24366587
924,653114_095,20,0.781153165,0.101513328,234.9165104,28.69654303,234.6351086,28.4194098,234.0730114,28.8580096,234.3551364,29.13607375
925,653114_096,20,0.987220779,0.099180412,234.9167284,28.69622716,234.6353604,28.41952594,234.0731827,28.85782342,234.3545823,29.13647863
926,653622_004,20,1.712247005,0.021348942,234.4075406,26.94802833,234.1308473,26.67091886,233.5774413,27.10883647,233.8544262,27.38746596
927,653643_005,20,2.640301325,0.116865949,236.802052,26.09393068,236.5226353,25.82035958,235.9807406,26.26559616,236.2595698,26.54009829
928,653643_005,20,0.428244511,0.007240931,236.802052,26.09393068,236.5226353,25.82035958,235.9807406,26.26559616,236.2595698,26.54009829
929,653715_105,20,0.226788515,0.090629556,235.5333972,29.28766298,235.2482691,29.01225342,234.6859319,29.45189965,234.9702877,29.72915117
930,653725_105,20,0.939662983,0.081369667,236.4445038,28.55797284,236.1586774,28.2851272,235.6045821,28.72956694,235.8901148,29.00545069
931,653813_090,20,2.525903406,0.004749825,234.5347447,27.92214854,234.2556122,27.64380279,233.6964296,28.08029456,233.9741291,28.35954167
932,654011_014,20,0.055925492,0.115578177,233.772219,26.37606826,233.4993991,26.09743707,232.9440925,26.52917592,233.2167167,26.81058262
933,654021_014,20,0.395832147,0.114294323,234.6700138,25.65638275,234.3952419,25.37957747,233.8496057,25.81881612,234.1240735,26.09675684
934,654322_099,20,0.611148229,0.006817987,234.6247464,26.77390134,234.3463769,26.49716685,233.7973424,26.93627077,234.0716713,27.21407696
935,654412_062,20,1.976486855,0.014627638,233.9332309,27.32086144,233.6573526,27.0417639,233.0994858,27.476499,233.3748862,27.75598359
936,654412_063,20,2.099319413,0.006552197,233.9333036,27.3208085,233.6577579,27.04166075,233.099447,27.4765189,233.3751428,27.75583241
937,654412_064,20,1.06340962,0.009351538,233.9335352,27.32045934,233.6577616,27.04160655,233.099888,27.4763728,233.3750737,27.75575086
938,654413_064,20,81.26020366,0.807031137,234.5360312,27.92048304,234.2574106,27.64258719,233.69817,28.07900612,233.9758782,28.35807677
939,654413_072,20,0.347039199,0.098536447,234.5362638,27.92133995,234.2572561,27.64270864,233.6979796,28.07996427,233.9757832,28.35785832
940,654433_063,20,2.499142741,0.080884853,236.339582,26.47282412,236.0602445,26.19766197,235.514599,26.64052648,235.7934612,26.91627803
941,654511_048,20,1.887223501,0.072313921,233.5574505,26.54805884,233.2850398,26.26835268,232.7280935,26.69947866,232.999742,26.98063907
942,654511_048,20,16.19960996,0.261193386,233.5574505,26.54805884,233.2850398,26.26835268,232.7280935,26.69947866,232.999742,26.98063907
943,654521_048,20,16.63508748,0.060862123,234.4577636,25.82912738,234.1837873,25.55224924,233.636481,25.99032545,233.9102152,26.26851312
944,654521_049,20,1.464275938,0.106447381,234.4581042,25.8288923,234.183949,25.55204729,233.6363314,25.99011879,233.9102252,26.26846901
945,654611_063,20,1.961546752,0.060060982,233.7738292,26.37589911,233.5009774,26.09654084,232.9459583,26.52940425,233.2180462,26.80959974
946,654616_112,20,40.13292935,3.78821394,236.816585,29.34596356,236.5270159,29.07363351,235.9708311,29.52036177,236.2593476,29.79401829
947,654625_062,20,10.45018949,3.146048109,237.0955422,28.02148738,236.8087002,27.74997668,236.2614341,28.19815848,236.5471623,28.47084827
948,654626_062,20,80.72154606,4.100817757,237.7208651,28.60784052,237.4317406,28.33694249,236.8833298,28.78736288,237.172251,29.05931314
949,654811_059,20,9.13195882,0.588165682,232.90762,27.05767188,232.6364914,26.77576588,232.0739396,27.20356561,232.3442008,27.48641032
950,654813_041,20,2.78752037,0.080117892,234.1016736,28.26443125,233.8232268,27.98539263,233.2604135,28.41895918,233.5372302,28.69934676
951,654822_059,20,8.025663022,0.349677447,234.4142919,26.94454031,234.1369625,26.66736702,233.5841398,27.10526423,233.8606641,27.38367165
952,654832_041,20,3.434100393,0.033012671,235.3157102,26.22841039,235.0400123,25.95224655,234.4910398,26.39069872,234.7666307,26.66859423
953,654834_060,20,23.87075272,0.804834539,236.5266002,27.41407803,236.2446211,27.14001875,235.6949809,27.58196151,235.9761084,27.85871111
954,654841_041,20,3.938153806,0.128905762,235.6119239,24.90748,235.3387527,24.63158685,234.796554,25.07062913,235.0700533,25.34916429
955,654913_084,20,1.718290942,0.060654045,234.3221255,28.09153444,234.0432268,27.81317229,233.482623,28.24827276,233.759983,28.52777169
956,654915_115,20,1.182566515,0.137971661,235.5404187,29.28370765,235.255608,29.0080891,234.6925674,29.44823333,234.9771848,29.72540454
957,654922_084,20,1.702522697,0.094021667,234.630351,26.77078174,234.353007,26.49428326,233.8019699,26.93305288,234.0794159,27.2111882
958,654925_115,20,0.560307132,0.15442936,236.4510337,28.55395447,236.1657168,28.2804215,235.6111348,28.72508763,235.8967657,29.00037975
959,655013_093,20,0.840111594,0.033179171,234.5417002,27.91779279,234.2623505,27.6398478,233.70337,28.07613319,233.9813092,28.35499391
960,655312_110,20,0.480390811,0.026824704,234.5910317,26.79737344,234.3147212,26.52070531,233.7620334,26.95883474,234.0391088,27.23676406
961,655312_112,20,16.53609803,0.219635146,234.5912699,26.79725989,234.314701,26.5205483,233.7621785,26.95867904,234.0392385,27.23675834
962,655323_087,20,2.487709085,0.029143254,236.091484,26.66350955,235.8101626,26.38584497,235.2658523,26.83231358,235.545139,27.10650363
963,655344_087,20,3.659893338,0.100584543,238.4609263,25.77727632,238.177366,25.50767097,237.6448284,25.96011882,237.9278988,26.23058767
964,655512_102,20,0.708203813,0.105916865,233.7152359,27.49315318,233.4398337,27.21317535,232.879724,27.64705248,233.155052,27.92731236
965,655522_102,20,0.554926568,0.118193598,234.6252793,26.77405657,234.3481487,26.49748654,233.7966363,26.93652352,234.0737929,27.21431526
966,655611_080,20,61.55405551,2.062813983,233.3399778,26.71951611,233.0683227,26.43812696,232.5084377,26.86853154,232.7805463,27.15145895
967,655715_017,20,2.331396984,0.04020182,235.9760782,28.93419868,235.6910749,28.65870059,235.1321269,29.10175852,235.4176538,29.37771656
968,655726_016,20,0.007489292,0.031783604,237.5061157,28.7882718,237.2168262,28.51715192,236.6657449,28.96613713,236.9545788,29.23901775
969,655726_017,20,2.321266922,0.040657864,237.5059886,28.78842219,237.2168685,28.51714272,236.6657363,28.96615966,236.9545517,29.23907623
970,656221_113,20,1.201417069,0.098323651,234.2436652,26.00382693,233.9695351,25.72532553,233.4201797,26.16275013,233.6933559,26.44103751
971,656221_114,20,1.247171592,0.095339367,234.2434824,26.0035695,233.9695488,25.72501975,233.4199905,26.1627275,233.6935843,26.44100823
972,656326_100,20,71.64790086,1.876333228,237.5051483,28.78927265,237.216981,28.51868777,236.6643432,28.96641054,236.9543539,29.24013021
973,656331_003,20,1.223848845,0.197478295,235.3498872,25.10822685,235.0756589,24.83187261,234.5327809,25.27115279,234.8066573,25.54874508
974,656811_092,20,1.371621205,0.048896938,233.3384295,26.72018612,233.0667051,26.43962582,232.5073601,26.86975965,232.7789732,27.15135695
975,656814_003,20,79.80307294,0.814402906,235.1398201,28.51901506,234.8578943,28.24269049,234.2976635,28.68186458,234.5800538,28.95949044
976,656815_033,20,3.607778359,0.051040916,235.7538233,29.11226885,235.4689041,28.83661703,234.908112,29.2781195,235.1928396,29.5545146
977,656815_034,20,2.863856339,0.075422935,235.7540831,29.11212401,235.4687974,28.83649613,234.9082417,29.27790635,235.1928563,29.5545524
978,656821_053,20,3.577460703,0.041598858,234.2430219,26.00362585,233.9688913,25.72618659,233.4199704,26.16238685,233.6929351,26.44136852
979,656821_092,20,2.289178591,0.010241923,234.2428537,26.00396914,233.9685138,25.72612449,233.4192772,26.16298184,233.6928492,26.4415639
980,656821_092,20,0.692315286,0.077540615,234.2428537,26.00396914,233.9685138,25.72612449,233.4192772,26.16298184,233.6928492,26.4415639
981,656921_033,20,0.362149216,0.122136628,234.4566323,25.83037664,234.1829972,25.55306518,233.6352755,25.99175864,233.908996,26.26942502
982,656923_033,20,77.78958506,1.051019895,235.656722,27.02247967,235.3772911,26.74690069,234.8273622,27.18889201,235.1066971,27.46494045
983,657011_071,20,0.322064423,0.07653794,233.7722732,26.37706298,233.4994773,26.09735657,232.9445466,26.52965574,233.2170771,26.81063164
984,657112_030,20,1.673596216,0.101371451,234.5834765,26.80234541,234.307052,26.5247738,233.7551331,26.96299151,234.0318015,27.24102329
985,657115_037,20,1.983611598,0.045187478,236.411288,28.58157652,236.1253087,28.30753758,235.5712636,28.75251923,235.8566376,29.02699273
986,657115_038,20,1.024981561,0.037597669,236.411274,28.58082242,236.1257211,28.30719107,235.5727882,28.75112605,235.8563611,29.02677227
987,657122_031,20,1.377839161,0.12994691,235.4810473,26.07561448,235.2023912,25.80078262,234.6592216,26.24503741,234.9381827,26.52035358
988,657124_076,20,3.110982501,0.843290821,236.6954845,27.25992721,236.4120491,26.98687791,235.8661639,27.43282072,236.1481788,27.70643083
989,657125_037,20,2.182482376,0.006822524,237.3084439,27.84396366,237.0215617,27.57262996,236.4761224,28.02233263,236.7618428,28.29487773
990,657125_038,20,3.268479323,0.009429572,237.3087765,27.84390143,237.0215099,27.57272501,236.4761222,28.02232809,236.7619456,28.29489661
991,657126_003,20,2.958755229,0.302992869,237.9339708,28.42979536,237.6447996,28.15935947,237.0980329,28.61068383,237.3873444,28.88194533
992,657132_032,20,0.6917385,0.147415555,236.3668417,25.3506218,236.0889324,25.07640987,235.5502354,25.52074603,235.827057,25.79559654
993,657413_005,20,81.63759097,1.966207148,234.5361454,27.91963542,234.2581584,27.6414432,233.6982072,28.07841314,233.9758733,28.3572413
994,657414_004,20,81.49002861,1.230751071,235.1407678,28.51755312,234.8591495,28.24084394,234.299571,28.68012045,234.5811988,28.95753007
995,657414_005,20,81.07731271,1.012808695,235.1413867,28.51743741,234.8597031,28.24088181,234.2998993,28.68007176,234.5813244,28.95744862
996,657513_086,20,1.27359542,0.094034761,234.7548466,27.74567237,234.4765403,27.46861542,233.9188869,27.90613659,234.1970085,28.18481266
997,657815_118,20,0.168905373,0.062497464,235.3185329,29.45633401,235.0350164,29.17966452,234.4693315,29.61850675,234.7558783,29.89594627
998,658112_060,20,32.04416568,1.634078837,234.1585827,27.14051337,233.8822773,26.86283252,233.3258828,27.29839459,233.6023068,27.57789782
999,658113_087,20,0.495814534,0.136221248,234.7614983,27.74035049,234.4826764,27.46303494,233.9250212,27.90027473,234.2031018,28.17901599
1000,658116_032,20,2.1569756,0.027219149,236.6020769,29.51816952,236.3132768,29.24508992,235.754937,29.6904912,236.0438269,29.96542437
1001,658123_060,20,31.5100339,0.807735128,235.6639248,27.01590076,235.3848859,26.73951145,234.8353207,27.18274062,235.113564,27.45735594
1002,658134_033,20,72.35345815,2.430154557,237.1674934,26.87644374,236.8852927,26.60240731,236.3411933,27.04970127,236.6233705,27.32304703
1003,658512_092,20,1.556645161,0.073695959,233.7237176,27.48365189,233.4493273,27.20402592,232.8882258,27.63726538,233.1639294,27.91755963
1004,658513_118,20,0.997817766,0.099873452,234.3258493,28.0855649,234.0479158,27.80715119,233.4854049,28.2413604,233.7637493,28.52142188
1005,658516_117,20,39.92785447,2.800416747,236.1634739,29.87091796,235.8747554,29.59660473,235.3118375,30.03944445,235.5997957,30.31563063
1006,658522_091,20,2.570174655,0.097503891,234.6345512,26.76511074,234.3568606,26.48833663,233.8058545,26.92754091,234.0830401,27.2049197
1007,658525_118,20,40.91222041,1.875213933,236.4575325,28.54740663,236.1706227,28.27423483,235.6168861,28.71856234,235.9006687,28.99393337
1008,658715_093,20,1.206355952,0.13242487,235.9838967,28.92475511,235.6988269,28.64979257,235.1405692,29.09342766,235.4252354,29.36819986
1009,658812_075,20,0.600869039,0.085380483,234.3787859,26.96523868,234.10304,26.68714065,233.5481095,27.12439863,233.8248004,27.4030811
1010,658821_034,20,1.222551878,0.030081594,234.6812665,25.64642784,234.406219,25.36928938,233.8607999,25.80928826,234.1347788,26.08597625
1011,658844_036,20,61.32968502,2.25378611,238.2571012,25.95390151,237.9737271,25.68394253,237.439062,26.13533867,237.7220305,26.40626882
1012,658914_073,20,66.22344222,0.751288983,235.8062961,27.98131303,235.5235783,27.7066229,234.9703667,28.1490206,235.252907,28.42452518
1013,658915_074,20,0.824222291,0.100050887,236.4222341,28.57007925,236.1362582,28.29652385,235.5827661,28.74262455,235.8680437,29.01601042
1014,658924_046,20,0.966457122,0.076958577,236.7075911,27.24903672,236.4246799,26.97592266,235.8780168,27.42167418,236.1607389,27.69567983
1015,658932_072,20,2.947334957,2.927707007,236.3783448,25.33912114,236.1014423,25.06475734,235.5618611,25.50957378,235.8386649,25.78435415
1016,658934_046,20,1.374040133,0.054255924,237.5946421,26.51284405,237.3118914,26.2413795,236.7714689,26.6898098,237.0539758,26.9632123
1017,659322_013,20,44.49493168,1.747475494,235.058206,26.41969081,234.7805481,26.14477218,234.232616,26.58559026,234.5112866,26.86301994
1018,659911_096,20,6.935497234,0.435532013,233.5589297,26.54153417,233.2866066,26.26150116,232.7298791,26.69199808,233.0010847,26.97427955
1019,659913_081,20,26.36041693,1.45872275,234.7564123,27.74103824,234.4777905,27.46354542,233.9204351,27.90081631,234.1986793,28.17920387
1020,659914_012,20,71.56021341,0.888745607,235.3618986,28.33709169,235.0793546,28.06087952,234.5216095,28.50160736,234.8045288,28.77730677
1021,659921_096,20,7.396293317,0.580275059,234.4604994,25.82269115,234.1862867,25.54610356,233.638706,25.98387877,233.9126224,26.26225452
1022,659922_097,20,0.996794264,0.076442902,235.0579397,26.41895796,234.7802882,26.14373923,234.2339585,26.58499257,234.5109423,26.86114588
1023,659924_013,20,71.01705943,2.017925726,236.2689691,27.6089294,235.9869945,27.33462181,235.4362048,27.77802104,235.7184282,28.05384254
1024,660011_062,20,0.674519402,0.097030175,233.7756088,26.36931611,233.5028701,26.09019576,232.9487233,26.52208696,233.2197437,26.80385622
1025,660025_014,20,52.14582772,3.20146622,237.0965153,28.01665877,236.8106674,27.74476125,236.2627706,28.19291549,236.5487354,28.46591093
1026,660213_035,20,0.824885672,0.120945193,234.0966252,28.26171499,233.8195734,27.98240224,233.2553716,28.41582136,233.5331658,28.69617554
1027,660214_003,20,6.85020987,0.190074941,234.7007981,28.86089979,234.4198192,28.58323844,233.8556321,29.01977368,234.1367957,29.29852252
1028,660216_092,20,43.16155043,3.502464061,235.9314717,30.05170778,235.6432605,29.77668393,235.0779011,30.21808433,235.3657209,30.49444933
1029,660216_093,20,42.59193686,3.666108774,235.9320121,30.05105639,235.6432334,29.77634753,235.0782106,30.21748008,235.3652287,30.49466598
1030,660223_035,20,0.157049038,0.135651205,235.0105153,27.54215007,234.7320031,27.26544162,234.1762106,27.70208272,234.4543546,27.98096345
1031,660312_037,20,0.980777745,0.11847477,233.7155122,27.48693419,233.4401501,27.20715996,232.8793382,27.64036257,233.154834,27.92082578
1032,660313_040,20,1.391002056,0.147439568,234.3165656,28.08863589,234.0392135,27.80988537,233.4765894,28.24453531,233.7549731,28.52451145
1033,660321_040,20,0.567535055,0.107832548,234.0301661,26.1697274,233.7567374,25.89121825,233.2050067,26.32674785,233.478583,26.6059537
1034,660515_012,20,1.190694962,0.016927888,235.9749613,28.92885455,235.689989,28.6541218,235.1310234,29.09610558,235.4158721,29.37199712
1035,660712_033,20,0.150181586,0.122481338,234.5863477,26.79447149,234.3095743,26.51715871,233.7572721,26.95586119,234.0335983,27.2333704
1036,660721_033,20,0.565304378,0.117566854,234.8850766,25.47499093,234.6100173,25.19895633,234.0659527,25.63903724,234.3410767,25.91615355
1037,660814_107,20,1.53367598,0.098146726,234.6985341,28.86222717,234.4175112,28.58453251,233.8529607,29.02186696,234.1341478,29.29982847
1038,660815_109,20,63.63864027,0.585610332,235.3114482,29.45739122,235.0270005,29.1811962,234.4618336,29.61988191,234.7457467,29.89777126
1039,660815_109,20,48.24704824,0.572897446,235.3114482,29.45739122,235.0270005,29.1811962,234.4618336,29.61988191,234.7457467,29.89777126
1040,660822_108,20,1.812802857,0.037534722,234.4087299,26.94234903,234.1312939,26.66533232,233.5785555,27.10240881,233.8545382,27.38116341
1041,660831_108,20,1.65435697,0.002074798,234.7155092,25.62710217,234.4428346,25.34915134,233.8941833,25.78461402,234.1668573,26.06406813
1042,660911_023,20,0.406972548,0.012679175,233.1211717,26.88517394,232.8501607,26.60191414,232.2880665,27.03175668,232.5592443,27.31404484
1043,661012_013,20,1.408217145,0.13249821,233.9335253,27.31528335,233.6570452,27.03633182,233.0993487,27.47058479,233.3743138,27.75046085
1044,661212_005,20,43.0359075,1.119605054,234.3689963,26.96876578,234.0919511,26.69106183,233.538068,27.12749897,233.8140187,27.40705998
1045,661214_005,20,1.77485047,0.133278991,235.5777739,28.1618383,235.2956046,27.88627352,234.7401954,28.32797404,235.0225057,28.60465072
1046,661214_006,20,0.122054749,0.131170737,235.5780522,28.16153536,235.2957699,27.88623768,234.7404315,28.32776577,235.0227035,28.60452349
1047,661222_058,20,69.25984404,2.457188887,235.2684591,26.24373136,234.9906156,25.96924146,234.4452494,26.41147055,234.7235838,26.68753503
1048,661223_006,20,0.31287759,0.147508021,235.8722703,26.83926755,235.5925818,26.56460307,235.0447233,27.00670451,235.3240303,27.28315672
1049,661231_058,20,69.11608853,3.738954201,235.5605014,24.92649487,235.2864382,24.65050462,234.7452773,25.09118928,235.0189887,25.36765644
1050,661232_001,20,8.608479457,1.02622093,236.1582476,25.52157657,235.8809664,25.24687607,235.3398196,25.6899001,235.6162081,25.96561266
1051,661232_006,20,0.104442182,0.156596494,236.1581293,25.52094934,235.8812056,25.24651844,235.3398301,25.68926759,235.6165096,25.96578547
