Ver,Group,LocalTime,Mag,Dur(sec),AV(deg/s),Loc_Cam,TZ(h),Y(UT),M(UT),D(UT),H(UT),M,S, Dir1, Alt1, Ra1, Dec1, Ra2, Dec2,alpha,delta, , , , , ,io,err1,err2,G1,dd(deg),dr(deg),Vo(km/s),dV(%),ra_m,dec_m,refs,errm,rat,dct,voo,vooerr,tmerr,sps,sN,drop
R05B25, J5_Lyr,20180420_024342,3.2,0.150,13.533, CB4_35, 9.0,2018,04,19,17,43,42.810,52.9,28.0,205.563217,-8.952191,203.812592,-10.311166,126.686523,50.766735,1205067006,204029244,1373977825,585167046,1345844343,3,-1.00000,0.00136, J5_Lyr,0.0,0.7,54.9,+14.4,204.818756,-9.532510,0,1.60,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
R05B25, spo,20180420_024407,3.5,0.184,6.304, CB4_35, 9.0,2018,04,19,17,44,7.570,47.6,34.4,213.359802,-6.843660,213.357895,-8.139319,303.369720,-0.082766,2621551637,1439653936,1127062821,4195643744,1131586956,3,0.00563,0.00199, spo,0.0,-1.0,-1.0,-1.0,213.359055,-7.346406,22,1.77,212.65024,15.02157,51.640,-1.000,1.000,59.940,12,-1
R05B25, spo,20180420_024633,3.1,0.384,3.700, CB4_35, 9.0,2018,04,19,17,46,33.820,45.3,25.8,210.369247,-14.918703,210.514740,-16.437658,299.014130,5.072483,1204800421,204029244,1373528391,562479321,1356619891,3,0.00467,0.00109, spo,0.0,-1.0,-1.0,-1.0,210.440475,-15.665149,18,1.60,36.66352,37.02105,32.050,-1.000,1.000,59.940,23,-1
R05B25, spo,20180420_024843,4.4,0.601,0.958, CB4_35, 9.0,2018,04,19,17,48,43.780,57.0,33.8,208.112289,-2.270244,207.725235,-1.880931,295.857880,44.777267,2644709603,1439653936,1125493518,4212851744,1130807533,3,0.00601,0.00137, spo,0.0,-1.0,-1.0,-1.0,207.896454,-2.053193,22,1.59,0.00000,0.00000,-1.000,-1.000,1.000,59.940,35,-1
R05B25, J5_Lyr,20180420_025313,0.7,0.350,9.330, CB4_35, 9.0,2018,04,19,17,53,13.250,51.8,26.7,207.817627,-10.591283,204.912933,-12.605679,132.225662,53.075878,1203807525,204029244,1373782105,554372860,1357262868,3,0.00577,0.00277, J5_Lyr,0.0,4.5,37.0,-23.0,206.374222,-11.599541,21,1.66,335.00055,34.70678,46.740,-1.000,1.000,59.940,21,-1
R05B25, spo,20180420_025705,3.9,0.150,1.712, CB4_35, 9.0,2018,04,19,17,57,5.450,67.1,33.3,204.039124,3.372012,203.803192,3.329607,95.938446,79.261597,2643154235,1439653936,1126168883,4174781153,1129501075,3,0.00580,0.00134, spo,0.0,-1.0,-1.0,-1.0,203.930664,3.352522,23,1.61,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
R05B25, spo,20180420_025837,-1.8,0.267,15.330, CB4_35, 9.0,2018,04,19,17,58,37.380,44.1,30.3,216.954514,-11.944059,213.927597,-13.282776,151.174698,62.722782,1175802263,204029244,1372873896,549546219,1342358928,3,0.00581,0.00169, spo,0.0,-1.0,-1.0,-1.0,215.251678,-12.703100,29,1.63,0.00000,0.00000,-1.000,-1.000,1.000,59.940,15,-1
R05B25, spo,20180420_025850,3.0,0.584,1.603, CB4_35, 9.0,2018,04,19,17,58,50.350,41.3,27.4,217.355881,-15.665363,217.829666,-16.498253,298.982758,27.441105,2625037567,1439653936,1126411567,4250258046,1121082387,3,0.00664,0.00141, spo,0.0,-1.0,-1.0,-1.0,217.569016,-16.041037,31,1.69,211.65323,-9.50163,34.500,-1.000,1.000,59.940,36,-1
R05B25, spo,20180420_030105,0.8,0.150,6.139, CB4_35, 9.0,2018,04,19,18,01,5.160,60.1,25.6,203.545639,-6.358694,203.176834,-7.334831,115.921906,20.408283,1206360516,204029244,1374276749,576688876,1357307372,3,0.00587,0.00084, spo,0.0,-1.0,-1.0,-1.0,203.403259,-6.736035,31,1.70,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
R05B25, spo,20180420_030250,-0.4,0.083,15.625, CB4_35, 9.0,2018,04,19,18,02,50.560,58.6,24.2,203.959244,-8.313400,202.887360,-9.491174,121.121544,40.472668,2642987745,1439653936,1126161933,4174524020,1113909684,3,-1.00000,0.03148, spo,0.0,-1.0,-1.0,-1.0,203.379181,-8.972254,0,1.70,0.00000,0.00000,-1.000,-1.000,1.000,59.940,8,-1
R05B25, spo,20180420_030612,-2.0,0.317,14.803, CB4_35, 9.0,2018,04,19,18,06,12.460,41.1,34.2,223.185577,-10.122889,219.135681,-13.204324,145.759048,50.643154,1182338902,204029244,1372319878,640483085,1369709885,3,0.00467,0.00101, spo,0.0,-1.0,-1.0,-1.0,221.481400,-11.434712,23,1.77,257.94824,17.31197,69.860,-1.000,1.000,59.940,20,-1
R05B25, spo,20180420_030657,0.4,0.350,4.584, CB4_35, 9.0,2018,04,19,18,06,57.340,43.1,25.2,216.708130,-16.606607,214.959335,-16.393326,239.957397,72.016724,2624925099,1439653936,1126348474,4206153789,1108751115,3,0.00599,0.00180, spo,0.0,-1.0,-1.0,-1.0,215.902481,-16.510216,25,1.89,341.26657,-6.48935,17.780,-1.000,1.000,59.940,22,-1
R05B25, spo,20180420_030657,0.6,0.334,4.770, CB4_35, 9.0,2018,04,19,18,06,57.340,56.2,28.1,209.297455,-6.998405,207.941620,-6.930762,231.132980,82.466682,1204292425,204029244,1373667993,565325131,1344842234,3,0.00599,0.00742, spo,0.0,-1.0,-1.0,-1.0,208.429871,-6.955568,25,1.89,0.00000,0.00000,-1.000,-1.000,1.000,59.940,15,-1
R05B25, spo,20180420_030944,1.3,0.117,4.551, CB4_35, 9.0,2018,04,19,18,09,44.510,56.3,27.2,209.313736,-7.519336,209.111877,-8.111852,121.840759,18.470858,2645036758,1439653936,1125646032,4224891768,1120158270,3,0.00442,0.00158, spo,0.0,-1.0,-1.0,-1.0,209.244034,-7.724143,22,1.93,0.00000,0.00000,-1.000,-1.000,1.000,59.940,8,-1
R05B25, spo,20180420_031122,1.3,0.083,6.344, CB4_35, 9.0,2018,04,19,18,11,22.440,55.5,23.1,207.493546,-11.048287,207.401489,-11.360563,120.663658,15.813314,1205764397,204029244,1373883962,555517076,1352030064,3,0.00545,0.00049, spo,0.0,-1.0,-1.0,-1.0,207.452576,-11.187332,20,1.88,0.00000,0.00000,-1.000,-1.000,1.000,59.940,6,-1
R05B25, spo,20180420_031611,0.0,0.184,8.697, CB4_35, 9.0,2018,04,19,18,16,11.330,60.8,24.7,206.296005,-6.484664,205.518890,-7.503866,121.173027,36.795280,2645977924,1439653936,1125345953,4171366950,1108239513,3,0.00453,0.02817, spo,0.0,-1.0,-1.0,-1.0,205.992142,-6.883862,29,1.67,0.00000,0.00000,-1.000,-1.000,1.000,59.940,12,-1
R05B25, spo,20180420_031650,0.2,0.484,7.329, CB4_35, 9.0,2018,04,19,18,16,50.100,43.0,26.1,219.813538,-15.965077,218.491425,-19.388819,315.531250,-19.200285,1174840288,204029244,1372626227,659192250,1357426620,3,0.00400,0.00107, spo,0.0,-1.0,-1.0,-1.0,219.197205,-17.578432,24,1.63,244.83197,46.22601,27.870,-1.000,1.000,59.940,30,-1
R05B25, spo,20180420_031747,0.6,1.935,5.446, CB4_35, 9.0,2018,04,19,18,17,47.590,53.0,32.2,216.864380,-5.695700,218.127533,-14.883927,306.105865,7.560823,2624848625,1439653936,1126396490,4206646464,1118820137,3,0.00486,0.01814, spo,0.0,-1.0,-1.0,-1.0,217.227859,-8.392068,22,1.65,180.79549,61.90194,15.360,-1.000,1.000,59.940,107,-1
R05B25, spo,20180420_031827,2.1,0.234,6.593, CB4_35, 9.0,2018,04,19,18,18,27.300,50.8,33.3,219.146957,-6.062169,218.183044,-7.439336,133.336624,34.524967,1174576757,204029244,1372688406,661286617,1369533190,3,0.00442,0.00564, spo,0.0,-1.0,-1.0,-1.0,218.690475,-6.715564,20,1.61,0.00000,0.00000,-1.000,-1.000,1.000,59.940,14,-1
R05B25, spo,20180420_032105,2.5,0.851,4.146, CB4_35, 9.0,2018,04,19,18,21,5.960,49.5,28.5,217.604446,-10.518154,218.347748,-13.944099,305.402466,11.691907,2625139489,1439653936,1126437593,4248937019,1121418750,3,0.00518,0.00129, spo,0.0,-1.0,-1.0,-1.0,217.957199,-12.155373,33,1.56,187.63135,42.82119,14.270,-1.000,1.000,59.940,52,-1
R05B25, spo,20180420_032226,1.9,0.284,8.393, CB4_35, 9.0,2018,04,19,18,22,26.540,58.3,30.2,213.242966,-4.170087,212.075699,-6.449813,125.361404,26.884750,1178537767,204029244,1373275424,537863251,1350144102,3,0.00639,0.00170, spo,0.0,-1.0,-1.0,-1.0,212.808655,-5.020517,35,1.55,227.03906,22.52795,58.950,-1.000,1.000,59.940,16,-1
R05B25, spo,20180420_033013,4.5,0.167,8.275, CB4_35, 9.0,2018,04,19,18,30,13.840,51.3,29.0,219.063019,-9.115829,218.241501,-10.360621,134.931320,32.504986,2623598879,1439653936,1126614104,4245128739,1123136420,3,0.00534,0.00046, spo,0.0,-1.0,-1.0,-1.0,218.722855,-9.632621,32,1.63,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
R05B25, spo,20180420_033249,3.2,0.117,5.393, CB4_35, 9.0,2018,04,19,18,32,49.560,60.2,23.0,209.562759,-8.118259,209.435211,-8.654460,301.442352,-12.949149,1204451076,204029244,1373580172,566190157,1352392396,3,-1.00000,0.00065, spo,0.0,-1.0,-1.0,-1.0,209.500824,-8.381968,0,1.62,0.00000,0.00000,-1.000,-1.000,1.000,59.940,8,-1
R05B25, spo,20180420_033254,4.6,0.217,7.852, CB4_35, 9.0,2018,04,19,18,32,54.730,53.5,29.9,218.800186,-7.232865,217.436478,-8.238861,138.368195,52.637276,2623633822,1439653936,1126588963,4246413129,1116124390,3,0.00531,0.00110, spo,0.0,-1.0,-1.0,-1.0,218.327209,-7.582803,29,1.64,0.00000,0.00000,-1.000,-1.000,1.000,59.940,11,-1
R05B25, spo,20180420_033346,-0.3,0.250,10.358, CB4_35, 9.0,2018,04,19,18,33,46.680,62.9,33.0,215.407440,0.585494,213.819702,-1.615099,124.985100,35.803680,1177317368,204029244,1373097353,546795792,1370936362,3,0.00537,0.00055, spo,0.0,-1.0,-1.0,-1.0,214.723618,-0.362491,30,1.60,338.96210,49.74290,33.630,-1.000,1.000,59.940,16,-1
R05B25, J5_Lyr,20180420_033430,-1.5,0.217,13.140, CB4_35, 9.0,2018,04,19,18,34,30.330,54.0,34.7,222.002762,-3.321182,219.547318,-5.295279,136.100067,50.917240,2618428282,1439653936,1127923229,4256332602,1132212608,3,0.00541,0.00106, J5_Lyr,0.0,4.1,44.9,-6.4,220.893845,-4.214945,29,1.59,0.00000,0.00000,-1.000,-1.000,1.000,59.940,15,-1
R05B25, spo,20180420_033814,-2.0,0.284,6.924, CB4_35, 9.0,2018,04,19,18,38,14.950,41.8,35.8,231.630264,-8.433727,231.397430,-10.484908,322.568298,-6.300769,1179372619,204029244,1363058877,629174394,1372759843,3,0.00624,0.00163, spo,0.0,-1.0,-1.0,-1.0,231.525070,-9.363544,30,1.59,45.64721,71.94305,19.500,-1.000,1.000,59.940,18,-1
R05B25, J5_etA,20180420_033823,-0.4,0.150,17.803, CB4_35, 9.0,2018,04,19,18,38,23.490,52.1,31.1,221.922485,-7.077532,219.955353,-6.844906,265.444244,80.283684,2618524505,1439653936,1127915471,4253979631,1118137363,3,-1.00000,0.00230, J5_etA,0.0,1.6,70.7,+6.6,220.568130,-6.918266,0,1.66,0.00000,0.00000,-1.000,-1.000,1.000,59.940,9,-1
R05B25, spo,20180420_034435,0.8,0.117,4.761, CB4_35, 9.0,2018,04,19,18,44,35.760,61.1,23.0,211.924118,-7.531094,211.832718,-8.118490,303.080750,-8.681212,1178122714,204029244,1373406573,540040983,1352192738,3,0.00439,0.00082, spo,0.0,-1.0,-1.0,-1.0,211.886459,-7.773366,33,1.64,0.00000,0.00000,-1.000,-1.000,1.000,59.940,8,-1
R05B25, spo,20180420_034518,-1.4,0.184,10.963, CB4_35, 9.0,2018,04,19,18,45,18.810,62.8,35.4,220.083511,2.170109,219.332474,1.228263,128.354004,38.536205,2623995143,1439653936,1127764402,4258686896,1125954227,3,0.00491,0.00066, spo,0.0,-1.0,-1.0,-1.0,219.617325,1.585633,34,1.75,357.05814,40.27763,37.810,-1.000,1.000,59.940,9,-1
R05B25, spo,20180420_035024,1.4,0.083,6.042, CB4_35, 9.0,2018,04,19,18,50,24.210,57.7,24.6,216.747101,-8.611093,216.474884,-8.561861,267.387604,76.570091,1175756369,204029244,1372861497,550985486,1357458226,3,0.00478,0.00109, spo,0.0,-1.0,-1.0,-1.0,216.592819,-8.583214,41,1.72,0.00000,0.00000,-1.000,-1.000,1.000,59.940,6,-1
R05B25, J5_Lyr,20180420_035235,0.7,0.117,12.956, CB4_35, 9.0,2018,04,19,18,52,35.740,55.2,35.4,226.337158,-2.123008,225.137894,-3.359601,138.390427,44.024139,2618114063,1439653936,1127337326,4242792575,1126732007,3,0.00552,0.00037, J5_Lyr,0.0,0.4,49.5,+3.1,225.897705,-2.576561,38,1.68,347.44571,42.38682,42.680,-1.000,1.000,59.940,8,-1
R05B25, J5_Lyr,20180420_040705,-1.2,0.150,14.554, CB4_35, 9.0,2018,04,19,19,07,5.380,51.2,36.4,232.998474,-3.506112,231.186249,-5.224248,326.670105,-46.265610,1186187528,204029244,1362926660,633534533,1371904411,3,0.00519,0.00068, J5_Lyr,0.0,5.2,59.8,+24.6,232.327652,-4.143507,70,2.10,0.00000,0.00000,-1.000,-1.000,1.000,59.940,10,-1
